steamid,appid,playtime_forever
76561198443835056,3678970,10981
76561198090781234,10,15
76561198090781234,70,457
76561198090781234,80,36
76561198090781234,220,519
76561198090781234,320,129
76561198090781234,440,6450
76561198090781234,550,1268
76561198090781234,620,660
76561198090781234,730,88402
76561198090781234,4000,9649
76561198090781234,8930,75
76561198090781234,17410,11
76561198090781234,72850,4531
76561198090781234,105600,5194
76561198090781234,200170,329
76561198090781234,200210,166
76561198090781234,202970,389
76561198090781234,202990,2096
76561198090781234,205100,1598
76561198090781234,210770,54
76561198090781234,211820,971
76561198090781234,212910,146
76561198090781234,218620,934
76561198090781234,222880,327
76561198090781234,224480,419
76561198090781234,230410,169
76561198090781234,231430,88
76561198090781234,238010,1804
76561198090781234,239140,2106
76561198090781234,242050,423
76561198090781234,260410,12
76561198090781234,265930,1075
76561198090781234,271590,1961
76561198090781234,282140,706
76561198090781234,291550,128
76561198090781234,292030,4607
76561198090781234,298110,5584
76561198090781234,304930,681
76561198090781234,311210,4679
76561198090781234,312660,73
76561198090781234,312990,95
76561198090781234,332200,676
76561198090781234,355790,45
76561198090781234,368500,1768
76561198090781234,379720,236
76561198090781234,388080,387
76561198090781234,397540,2360
76561198090781234,412020,1193
76561198090781234,424280,69
76561198090781234,427410,404
76561198090781234,431960,12164
76561198090781234,435150,4066
76561198090781234,438100,62
76561198090781234,464060,288
76561198090781234,480490,2384
76561198090781234,489830,4125
76561198090781234,504370,15
76561198090781234,548430,911
76561198090781234,552500,1620
76561198090781234,552520,1506
76561198090781234,578080,7056
76561198090781234,582260,53
76561198090781234,582500,128
76561198090781234,589360,4726
76561198090781234,594650,13456
76561198090781234,611500,50
76561198090781234,674940,1715
76561198090781234,677620,831
76561198090781234,700330,51
76561198090781234,755790,101
76561198090781234,798460,5300
76561198090781234,812810,26
76561198090781234,813820,207
76561198090781234,823130,87
76561198090781234,892970,2820
76561198090781234,945360,485
76561198090781234,976730,247
76561198090781234,990080,595
76561198090781234,1030210,469
76561198090781234,1085660,23025
76561198090781234,1091500,8565
76561198090781234,1172620,1053
76561198090781234,1174180,119
76561198090781234,1222140,116
76561198090781234,1222670,345
76561198090781234,1237970,944
76561198090781234,1240440,344
76561198090781234,1245620,1421
76561198090781234,1281930,482
76561198090781234,1284210,120
76561198090781234,1335790,208
76561198090781234,1343400,53
76561198090781234,1422450,149
76561198090781234,1449560,2
76561198090781234,1577120,767
76561198090781234,1771300,6106
76561198090781234,2016590,33
76561198090781234,2021910,22
76561198090781234,2073850,101
76561198090781234,2087030,1345
76561198090781234,2144740,502
76561198090781234,2828500,1
76561198090781234,2881650,294
76561198090781234,2918300,119
76561198090781234,3180070,1
76561198090781234,3527290,371
76561198090781234,4128260,267
76561199362913608,400,825
76561199362913608,620,4506
76561199362913608,4000,10489
76561199362913608,225840,17
76561199362913608,280740,103
76561199362913608,286080,18
76561199362913608,317400,169
76561199362913608,365670,98
76561199362913608,438100,62
76561199362913608,450390,101
76561199362913608,471710,914
76561199362913608,498310,142
76561199362913608,512270,9
76561199362913608,601360,9
76561199362913608,698780,51
76561199362913608,738060,61
76561199362913608,788770,108
76561199362913608,868020,53
76561199362913608,872200,40
76561199362913608,945360,988
76561199362913608,1011670,441
76561199362913608,1089980,679
76561199362913608,1118200,2131
76561199362913608,1133730,15
76561199362913608,1142500,587
76561199362913608,1222670,580
76561199362913608,1279510,79
76561199362913608,1409160,103
76561199362913608,1476970,8
76561199362913608,1661270,203
76561199362913608,1712830,7
76561199362913608,1721470,279
76561199362913608,1902490,314
76561199362913608,1961460,179
76561199362913608,1977530,304
76561199362913608,2012840,101
76561199362913608,2021910,55
76561199362913608,2075070,270
76561199362913608,2696480,7
76561199362913608,2709570,141
76561199362913608,2835570,234
76561199362913608,3763830,10
76561199437584070,10,12
76561199437584070,50,1
76561199437584070,70,169
76561199437584070,100,9
76561199437584070,130,1
76561199437584070,220,142
76561199437584070,240,36
76561199437584070,320,28
76561199437584070,400,238
76561199437584070,440,102
76561199437584070,620,343
76561199437584070,730,1668
76561199437584070,4000,6871
76561199437584070,227300,16247
76561199437584070,236390,26
76561199437584070,290930,13
76561199437584070,348250,42
76561199437584070,380600,13
76561199437584070,431960,919
76561199437584070,438100,8811
76561199437584070,447270,13
76561199437584070,450390,14
76561199437584070,457550,87
76561199437584070,471710,517
76561199437584070,611120,50
76561199437584070,613100,1
76561199437584070,635260,302
76561199437584070,645630,8
76561199437584070,953580,548
76561199437584070,963930,177
76561199437584070,1004750,66
76561199437584070,1070580,3
76561199437584070,1238820,13
76561199437584070,1238860,607
76561199437584070,1267540,32
76561199437584070,1328660,841
76561199437584070,1453490,53
76561199437584070,1456200,3
76561199437584070,1462810,169
76561199437584070,1671200,131
76561199437584070,1782210,33
76561199437584070,1815780,11
76561199437584070,1846380,3846
76561199437584070,1953520,122
76561199437584070,1961460,62
76561199437584070,1973530,165
76561199437584070,2012840,17
76561199437584070,2014780,3931
76561199437584070,2077750,106
76561199437584070,2108330,838
76561199437584070,2225070,24
76561199437584070,2709570,141
76561199437584070,2767030,100
76561199437584070,2807960,122
76561199437584070,2951690,7
76561199437584070,3058630,1398
76561199437584070,3061570,78
76561199437584070,3241660,680
76561199437584070,3354750,22
76561199437584070,3478870,53
76561199437584070,3513350,144
76561199437584070,3582450,93
76561199437584070,3595230,25
76561199437584070,4050060,23
76561199437584070,4465480,150
76561199437584070,4508340,892
76561198734942039,400,500
76561198734942039,620,944
76561198734942039,204360,1084
76561198734942039,223710,1600
76561198734942039,238460,54
76561198734942039,401680,123
76561198734942039,714120,345
76561198734942039,960090,6
76561198734942039,1721470,13
76561199379291170,10,100
76561199379291170,70,262
76561199379291170,220,8820
76561199379291170,240,565
76561199379291170,280,259
76561199379291170,320,8
76561199379291170,400,571
76561199379291170,550,9482
76561199379291170,620,3277
76561199379291170,730,4086
76561199379291170,4000,3211
76561199379291170,24240,105
76561199379291170,208650,4852
76561199379291170,218620,371
76561199379291170,286690,1259
76561199379291170,444200,2250
76561199379291170,945360,262
76561199379291170,1089980,1301
76561199379291170,1118200,2465
76561199379291170,1677740,792
76561199379291170,4465480,326
76561198067629039,400,454
76561198067629039,570,113540
76561198067629039,620,612
76561198067629039,1630,46
76561198067629039,1640,608
76561198067629039,3830,1079
76561198067629039,15700,91
76561198067629039,15740,90
76561198067629039,22000,94
76561198067629039,38400,336
76561198067629039,40800,558
76561198067629039,49520,1925
76561198067629039,65930,121
76561198067629039,71340,32
76561198067629039,97330,2641
76561198067629039,107100,1016
76561198067629039,107300,43
76561198067629039,107310,27
76561198067629039,108710,172
76561198067629039,113020,121
76561198067629039,115800,271
76561198067629039,200260,124
76561198067629039,203770,132
76561198067629039,204360,308
76561198067629039,206190,151
76561198067629039,208750,250
76561198067629039,209000,283
76561198067629039,214560,271
76561198067629039,214770,181
76561198067629039,214830,58
76561198067629039,215690,122
76561198067629039,218680,211
76561198067629039,219740,5411
76561198067629039,222730,120
76561198067629039,225260,239
76561198067629039,230270,349
76561198067629039,231160,332
76561198067629039,231430,149
76561198067629039,232050,321
76561198067629039,233130,121
76561198067629039,234650,121
76561198067629039,235210,175
76561198067629039,237930,58
76561198067629039,238320,90
76561198067629039,238960,2462
76561198067629039,239350,91
76561198067629039,240970,112
76561198067629039,241600,2287
76561198067629039,241930,610
76561198067629039,242680,1198
76561198067629039,245390,175
76561198067629039,248820,916
76561198067629039,249050,158
76561198067629039,250760,473
76561198067629039,252610,1215
76561198067629039,253230,427
76561198067629039,254700,1196
76561198067629039,257850,145
76561198067629039,258910,309
76561198067629039,261110,90
76561198067629039,261510,121
76561198067629039,261570,273
76561198067629039,262060,7036
76561198067629039,262470,144
76561198067629039,264710,2840
76561198067629039,265590,151
76561198067629039,268870,293
76561198067629039,274190,711
76561198067629039,275390,1854
76561198067629039,283640,873
76561198067629039,286000,162
76561198067629039,287980,165
76561198067629039,290790,345
76561198067629039,291410,4767
76561198067629039,292030,6819
76561198067629039,300580,660
76561198067629039,304930,68
76561198067629039,305050,90
76561198067629039,308040,125
76561198067629039,311690,2948
76561198067629039,312200,370
76561198067629039,314660,362
76561198067629039,316010,819
76561198067629039,318600,82
76561198067629039,322330,8653
76561198067629039,323580,90
76561198067629039,330020,286
76561198067629039,334210,165
76561198067629039,335670,1800
76561198067629039,340490,158
76561198067629039,343100,161
76561198067629039,360740,988
76561198067629039,364470,10087
76561198067629039,365450,181
76561198067629039,367520,4753
76561198067629039,368230,242
76561198067629039,371200,294
76561198067629039,377840,590
76561198067629039,378540,158
76561198067629039,383230,290
76561198067629039,383270,65
76561198067629039,391720,90
76561198067629039,395170,224
76561198067629039,397060,4022
76561198067629039,398850,426
76561198067629039,400630,211
76561198067629039,409710,114
76561198067629039,410110,362
76561198067629039,413150,19902
76561198067629039,422810,927
76561198067629039,423230,151
76561198067629039,427190,4217
76561198067629039,427520,8304
76561198067629039,428550,359
76561198067629039,431730,401
76561198067629039,435150,693
76561198067629039,437570,118
76561198067629039,439190,152
76561198067629039,445980,485
76561198067629039,446840,439
76561198067629039,452570,144
76561198067629039,457140,2399
76561198067629039,460790,592
76561198067629039,463700,137
76561198067629039,466560,876
76561198067629039,473530,111
76561198067629039,475150,1524
76561198067629039,485510,563
76561198067629039,490220,1629
76561198067629039,491950,107
76561198067629039,493200,121
76561198067629039,496300,2424
76561198067629039,506870,212
76561198067629039,508530,241
76561198067629039,512900,151
76561198067629039,513780,90
76561198067629039,516110,37
76561198067629039,544330,150
76561198067629039,552500,298
76561198067629039,559210,273
76561198067629039,583470,320
76561198067629039,588650,6041
76561198067629039,590380,3593
76561198067629039,597220,1015
76561198067629039,599140,583
76561198067629039,601840,4562
76561198067629039,603960,1792
76561198067629039,606150,285
76561198067629039,607050,2260
76561198067629039,609940,1207
76561198067629039,619280,19
76561198067629039,628770,608
76561198067629039,632360,451
76561198067629039,632470,3961
76561198067629039,646570,37983
76561198067629039,651660,508
76561198067629039,651670,822
76561198067629039,698640,170
76561198067629039,698780,223
76561198067629039,736260,5862
76561198067629039,743390,587
76561198067629039,757320,816
76561198067629039,774361,979
76561198067629039,804010,3055
76561198067629039,814370,801
76561198067629039,848450,1384
76561198067629039,860950,333
76561198067629039,861540,3166
76561198067629039,919220,18
76561198067629039,940680,413
76561198067629039,960690,558
76561198067629039,998740,1116
76561198067629039,1002300,1106
76561198067629039,1030300,3735
76561198067629039,1057800,1077
76561198067629039,1076200,1450
76561198067629039,1102190,5914
76561198067629039,1113000,6840
76561198067629039,1123050,1372
76561198067629039,1145350,795
76561198067629039,1145360,8367
76561198067629039,1196630,1591
76561198067629039,1199030,198
76561198067629039,1218210,3513
76561198067629039,1229240,1322
76561198067629039,1253920,7669
76561198067629039,1265820,581
76561198067629039,1284410,106
76561198067629039,1293170,202
76561198067629039,1347970,130
76561198067629039,1432050,1066
76561198067629039,1450650,331
76561198067629039,1484720,2858
76561198067629039,1578650,153
76561198067629039,1581480,232
76561198067629039,1604030,3370
76561198067629039,1621690,5892
76561198067629039,1637730,1855
76561198067629039,1709050,4345
76561198067629039,1714040,10539
76561198067629039,1734320,1682
76561198067629039,1794680,840
76561198067629039,1932210,112
76561198067629039,1940340,580
76561198067629039,1948280,316
76561198067629039,1970580,1015
76561198067629039,1989270,636
76561198067629039,2062430,1275
76561198067629039,2073250,2257
76561198067629039,2097570,1870
76561198067629039,2171440,1179
76561198067629039,2179850,2844
76561198067629039,2373630,784
76561198067629039,2379780,8519
76561198067629039,2742830,4112
76561198067629039,2868840,9847
76561198067629039,3180070,196
76561198067629039,3373660,826
76561198067629039,3526710,658
76561199404118052,400,17
76561199404118052,620,410
76561199404118052,730,25057
76561199404118052,4000,477
76561199404118052,71250,1698
76561199404118052,71340,769
76561199404118052,94400,67
76561199404118052,105600,6650
76561199404118052,212480,105
76561199404118052,213610,5244
76561199404118052,214510,279
76561199404118052,244210,40
76561199404118052,284160,5916
76561199404118052,322170,2942
76561199404118052,322330,55
76561199404118052,361420,119
76561199404118052,367520,3175
76561199404118052,379720,347
76561199404118052,391540,797
76561199404118052,434170,59
76561199404118052,584400,480
76561199404118052,641990,437
76561199404118052,787860,1460
76561199404118052,920210,228
76561199404118052,945360,3607
76561199404118052,976730,261
76561199404118052,1030300,457
76561199404118052,1172380,295
76561199404118052,1237320,356
76561199404118052,1237950,677
76561199404118052,1551360,4698
76561199404118052,1557740,25
76561199404118052,1714040,264
76561199404118052,2021910,99
76561199404118052,2022670,382
76561199404118052,2225070,386
76561199404118052,2324650,182
76561199404118052,2442020,205
76561199404118052,2483190,3816
76561199404118052,2513280,611
76561199404118052,2767030,278
76561199404118052,2881650,445
76561199404118052,3293010,355
76561199404118052,3354750,1347
76561199404118052,3472040,364
76561199404118052,3527290,2538
76561199404118052,3892270,250
76561199404118052,3949040,315
76561199404118052,4020490,175
76561199404118052,4465480,221
76561199404118052,4704690,190
76561199127966687,10,2
76561199127966687,20,46
76561199127966687,50,1
76561199127966687,70,137
76561199127966687,130,1
76561199127966687,220,13
76561199127966687,240,31
76561199127966687,280,26
76561199127966687,300,1
76561199127966687,400,283
76561199127966687,440,44382
76561199127966687,620,2723
76561199127966687,4000,31677
76561199127966687,105600,3729
76561199127966687,220200,85
76561199127966687,264710,3243
76561199127966687,270370,467
76561199127966687,284160,9430
76561199127966687,285920,1373
76561199127966687,361420,4134
76561199127966687,362890,226
76561199127966687,365670,4580
76561199127966687,387990,79751
76561199127966687,394360,780
76561199127966687,477160,1099
76561199127966687,521890,4
76561199127966687,526870,6586
76561199127966687,552100,275090
76561199127966687,573090,16692
76561199127966687,588030,5739
76561199127966687,648800,206
76561199127966687,671860,1837
76561199127966687,675010,757
76561199127966687,766570,170
76561199127966687,787930,63
76561199127966687,848450,3
76561199127966687,920690,637
76561199127966687,945360,1473
76561199127966687,1062160,21
76561199127966687,1066780,34
76561199127966687,1118200,8568
76561199127966687,1127400,2725
76561199127966687,1167630,6004
76561199127966687,1281930,423
76561199127966687,1284190,28
76561199127966687,1291340,47
76561199127966687,1674170,4558
76561199127966687,1696810,78
76561199127966687,1718870,95
76561199127966687,1764530,225
76561199127966687,1902490,29
76561199127966687,1966720,450
76561199127966687,2012840,140
76561199127966687,2199420,257
76561199127966687,2835570,403
76561199442723717,620,627
76561199442723717,40800,265
76561199442723717,108600,1769
76561199442723717,219150,244
76561199442723717,247080,9
76561199442723717,250900,1479
76561199442723717,268910,198
76561199442723717,274520,954
76561199442723717,322330,773
76561199442723717,365670,411
76561199442723717,413150,421
76561199442723717,420530,74
76561199442723717,504230,840
76561199442723717,524220,257
76561199442723717,782330,170
76561199442723717,1030840,757
76561199442723717,1113000,4449
76561199442723717,1843090,24
76561199442723717,1903340,2283
76561198902455098,70,10
76561198902455098,400,409
76561198902455098,550,362
76561198902455098,620,1453
76561198902455098,17480,16
76561198902455098,48000,160
76561198902455098,105600,2963
76561198902455098,206440,283
76561198902455098,256290,1085
76561198902455098,261570,880
76561198902455098,283640,1661
76561198902455098,288160,141
76561198902455098,289070,4147
76561198902455098,289650,3086
76561198902455098,292030,12278
76561198902455098,295790,309
76561198902455098,304430,395
76561198902455098,313340,63
76561198902455098,322330,2316
76561198902455098,324160,139
76561198902455098,331870,348
76561198902455098,335670,159
76561198902455098,356190,235
76561198902455098,359550,322
76561198902455098,367520,5153
76561198902455098,374320,4957
76561198902455098,384190,232
76561198902455098,386940,253
76561198902455098,387290,1426
76561198902455098,391540,2705
76561198902455098,413150,6120
76561198902455098,418240,2693
76561198902455098,420530,643
76561198902455098,424840,126
76561198902455098,425580,240
76561198902455098,435120,113
76561198902455098,445980,84
76561198902455098,456750,197
76561198902455098,461950,6
76561198902455098,477160,3163
76561198902455098,501300,343
76561198902455098,524220,1764
76561198902455098,532110,353
76561198902455098,553640,232
76561198902455098,568220,442
76561198902455098,572890,799
76561198902455098,601150,49
76561198902455098,621060,228
76561198902455098,632470,3046
76561198902455098,638230,570
76561198902455098,648800,2787
76561198902455098,651490,34
76561198902455098,673750,308
76561198902455098,683320,463
76561198902455098,701160,2739
76561198902455098,702670,173
76561198902455098,714010,55
76561198902455098,742250,261
76561198902455098,744190,333
76561198902455098,753640,2281
76561198902455098,769560,554
76561198902455098,814380,10825
76561198902455098,828740,380
76561198902455098,837470,692
76561198902455098,860510,24
76561198902455098,880940,693
76561198902455098,909080,203
76561198902455098,910460,17
76561198902455098,945360,688
76561198902455098,972660,9
76561198902455098,1030300,10052
76561198902455098,1057090,2246
76561198902455098,1091500,8390
76561198902455098,1145360,1419
76561198902455098,1145960,148
76561198902455098,1147560,592
76561198902455098,1172470,1452
76561198902455098,1174180,8945
76561198902455098,1206610,600
76561198902455098,1210320,201
76561198902455098,1222140,1753
76561198902455098,1237970,612
76561198902455098,1238810,149
76561198902455098,1245620,15535
76561198902455098,1281800,90
76561198902455098,1289310,360
76561198902455098,1292940,479
76561198902455098,1304930,560
76561198902455098,1307580,533
76561198902455098,1325860,832
76561198902455098,1483870,2807
76561198902455098,1504980,1691
76561198902455098,1515210,196
76561198902455098,1568590,2275
76561198902455098,1868140,3176
76561198902455098,1931770,851
76561198902455098,2198150,18
76561198902455098,2291850,145
76561198902455098,2533960,277
76561198902455098,3213850,2016
76561198902455098,3240220,60
76561198902455098,3419430,95678
76561198902455098,3527290,6034
76561198902455098,4704690,453
76561199779951007,220,168
76561199779951007,400,119
76561199779951007,550,11322
76561199779951007,620,539
76561199779951007,730,9097
76561199779951007,12210,9485
76561199779951007,105600,30129
76561199779951007,108600,258
76561199779951007,218620,23
76561199779951007,242760,716
76561199779951007,243470,411
76561199779951007,250900,11230
76561199779951007,264710,7
76561199779951007,271590,4139
76561199779951007,275850,313
76561199779951007,291550,93
76561199779951007,312520,14432
76561199779951007,312530,9
76561199779951007,322170,383
76561199779951007,341940,1127
76561199779951007,356570,26
76561199779951007,360430,83
76561199779951007,362890,281
76561199779951007,384190,30
76561199779951007,412020,18
76561199779951007,413150,7289
76561199779951007,420530,30
76561199779951007,427410,1013
76561199779951007,431960,555
76561199779951007,438100,319
76561199779951007,447040,199
76561199779951007,473950,839
76561199779951007,477160,711
76561199779951007,504230,641
76561199779951007,546560,55
76561199779951007,563560,177
76561199779951007,568220,445
76561199779951007,632360,914
76561199779951007,647960,133
76561199779951007,686060,71
76561199779951007,714010,22
76561199779951007,753640,214
76561199779951007,934700,15
76561199779951007,972660,31
76561199779951007,993090,2883
76561199779951007,1091500,1659
76561199779951007,1139900,7468
76561199779951007,1144200,729
76561199779951007,1172470,939
76561199779951007,1174180,7357
76561199779951007,1222140,1407
76561199779951007,1233570,1797
76561199779951007,1237970,2
76561199779951007,1262350,70
76561199779951007,1262560,149
76561199779951007,1281930,19196
76561199779951007,1326470,653
76561199779951007,1382070,288
76561199779951007,1449560,62
76561199779951007,1546970,9048
76561199779951007,1546990,9000
76561199779951007,1547000,8950
76561199779951007,1568590,115
76561199779951007,1659040,12916
76561199779951007,1749860,209
76561199779951007,1771300,70
76561199779951007,1850570,878
76561199779951007,1943950,1022
76561199779951007,1962700,689
76561199779951007,2012840,18
76561199779951007,2064870,121
76561199779951007,2090390,131
76561199779951007,2138710,1431
76561199779951007,2138720,1236
76561199779951007,2141730,387
76561199779951007,2144740,167
76561199779951007,2358720,7861
76561199779951007,2420660,4
76561199779951007,2445690,32
76561199779951007,2483190,305
76561199779951007,2527500,294
76561199779951007,2644470,522
76561199779951007,2747330,433
76561199779951007,2835530,400
76561199779951007,3064370,130
76561199779951007,3164500,692
76561199779951007,3240220,9800
76561199779951007,3241660,515
76561199779951007,3293010,47
76561199779951007,3314340,281
76561199779951007,3495730,72
76561199779951007,3527290,963
76561199779951007,3539440,39
76561199779951007,3548580,670
76561199779951007,3768760,1095
76561199779951007,3892270,372
76561199779951007,4122860,8
76561199779951007,4704690,447
76561199365885214,70,1037
76561199365885214,220,1543
76561199365885214,400,238
76561199365885214,440,20
76561199365885214,620,441
76561199365885214,730,15136
76561199365885214,4000,311
76561199365885214,17520,349
76561199365885214,223710,65
76561199365885214,225840,2956
76561199365885214,286690,525
76561199365885214,287390,102
76561199365885214,290930,527
76561199365885214,291550,97
76561199365885214,304930,55
76561199365885214,313240,143
76561199365885214,353220,27
76561199365885214,587650,117
76561199365885214,714070,449
76561199365885214,738060,124
76561199365885214,1029550,378
76561199365885214,1302110,84
76561199365885214,1510460,149
76561199365885214,1583720,494
76561199365885214,1607250,517
76561199365885214,1677740,1347
76561199365885214,1782210,79
76561199365885214,1938090,43
76561199365885214,2767030,192
76561199365885214,3354750,14
76561199036842812,70,481
76561199036842812,220,1464
76561199036842812,400,232
76561199036842812,440,5782
76561199036842812,620,1191
76561199036842812,730,88
76561199036842812,4000,12417
76561199036842812,22300,1
76561199036842812,22380,583
76561199036842812,39000,18
76561199036842812,211500,12
76561199036842812,219150,62
76561199036842812,220200,5962
76561199036842812,232770,27
76561199036842812,236390,187
76561199036842812,248570,109
76561199036842812,264710,4161
76561199036842812,291550,18
76561199036842812,304930,60
76561199036842812,359550,52
76561199036842812,377160,10860
76561199036842812,387990,5011
76561199036842812,410900,730
76561199036842812,433340,3935
76561199036842812,450390,31
76561199036842812,461040,20
76561199036842812,471710,259
76561199036842812,497730,266
76561199036842812,518920,44
76561199036842812,582500,85
76561199036842812,585420,411
76561199036842812,588430,284
76561199036842812,589870,232
76561199036842812,591740,11
76561199036842812,613100,7
76561199036842812,666220,29
76561199036842812,667530,29
76561199036842812,670500,84
76561199036842812,816210,31
76561199036842812,823130,263
76561199036842812,843380,65
76561199036842812,868020,18
76561199036842812,871720,99
76561199036842812,980940,81
76561199036842812,1086640,301
76561199036842812,1118200,30428
76561199036842812,1151340,1682
76561199036842812,1174180,11260
76561199036842812,1222670,58
76561199036842812,1241100,34
76561199036842812,1279510,17
76561199036842812,1280770,213
76561199036842812,1366290,85
76561199036842812,1381650,374
76561199036842812,1408720,26
76561199036842812,1409160,435
76561199036842812,1419170,236
76561199036842812,1424330,2320
76561199036842812,1485080,13
76561199036842812,1545450,243
76561199036842812,1625450,151
76561199036842812,1677740,59
76561199036842812,1708150,68
76561199036842812,1712830,806
76561199036842812,1718870,4022
76561199036842812,1721470,132
76561199036842812,1818750,117
76561199036842812,1902490,57
76561199036842812,1911390,50
76561199036842812,1938090,41
76561199036842812,1949740,14
76561199036842812,1977530,423
76561199036842812,2021910,329
76561199036842812,2022330,30
76561199036842812,2073850,76
76561199036842812,2085540,98
76561199036842812,2085560,1118
76561199036842812,2134320,84
76561199036842812,2179380,701
76561199036842812,2231450,1289
76561199036842812,2232840,10
76561199036842812,2239140,171
76561199036842812,2250040,67
76561199036842812,2353760,203
76561199036842812,2381620,72
76561199036842812,2383860,71
76561199036842812,2551020,1001
76561199036842812,2709570,39
76561199036842812,2832330,11
76561199036842812,2835570,88
76561199036842812,2878410,7
76561199036842812,2881650,942
76561199036842812,3527290,422
76561198743664500,620,517
76561198743664500,730,11479
76561198743664500,231120,26
76561198743664500,322170,920
76561198743664500,365670,147
76561198743664500,578080,112
76561198743664500,1172470,25
76561198743664500,1280770,23
76561198743664500,3527290,50
76561198743664500,4355340,21
76561198743664500,4465480,42
76561199829157304,620,1228
76561199829157304,730,1921
76561199829157304,105600,5516
76561199829157304,242760,557
76561199829157304,601360,18
76561199829157304,1184160,5
76561199829157304,1224230,40
76561199829157304,1281930,115
76561199829157304,2709570,157
76561199829157304,2835570,212
76561199829157304,3064370,20
76561199829157304,3241660,2015
76561199829157304,3564740,20
76561198079201794,10,3488
76561198079201794,70,57
76561198079201794,80,372
76561198079201794,100,31
76561198079201794,220,345
76561198079201794,240,183
76561198079201794,320,87
76561198079201794,400,220
76561198079201794,440,501
76561198079201794,620,4252
76561198079201794,730,67395
76561198079201794,3480,42
76561198079201794,3590,320
76561198079201794,4000,316
76561198079201794,8930,775
76561198079201794,21130,30
76561198079201794,32440,1373
76561198079201794,78000,5
76561198079201794,218620,378
76561198079201794,230410,47
76561198079201794,236390,1502
76561198079201794,243470,2484
76561198079201794,257510,98
76561198079201794,268910,771
76561198079201794,271590,20571
76561198079201794,274190,1726
76561198079201794,288470,69
76561198079201794,312660,872
76561198079201794,319510,164
76561198079201794,322170,180
76561198079201794,323190,851
76561198079201794,325260,275
76561198079201794,327030,790
76561198079201794,344740,7
76561198079201794,365590,662
76561198079201794,373930,597
76561198079201794,377160,1926
76561198079201794,382140,5
76561198079201794,386180,1996
76561198079201794,386940,4216
76561198079201794,389730,53
76561198079201794,391540,17
76561198079201794,397540,149
76561198079201794,427730,97
76561198079201794,431240,856
76561198079201794,431960,2495
76561198079201794,438100,189
76561198079201794,438640,183
76561198079201794,469820,165
76561198079201794,489830,324
76561198079201794,504370,32
76561198079201794,518790,191
76561198079201794,521890,150
76561198079201794,563560,539
76561198079201794,578080,472
76561198079201794,583760,2
76561198079201794,585420,5322
76561198079201794,588430,10
76561198079201794,601360,14
76561198079201794,613100,329
76561198079201794,622370,4
76561198079201794,629520,258
76561198079201794,645630,178
76561198079201794,646910,69
76561198079201794,648800,1294
76561198079201794,666220,89
76561198079201794,698780,31
76561198079201794,704270,4106
76561198079201794,704850,135
76561198079201794,714010,249
76561198079201794,731040,64
76561198079201794,739630,2257
76561198079201794,747660,1640
76561198079201794,791930,37
76561198079201794,859570,665
76561198079201794,871720,23
76561198079201794,897450,574
76561198079201794,920210,1578
76561198079201794,945360,2990
76561198079201794,960090,276
76561198079201794,969990,752
76561198079201794,979690,634
76561198079201794,1010860,22
76561198079201794,1016920,219
76561198079201794,1053680,218
76561198079201794,1055540,45
76561198079201794,1091500,1893
76561198079201794,1104450,88
76561198079201794,1119730,452
76561198079201794,1124300,936
76561198079201794,1144200,1077
76561198079201794,1172380,560
76561198079201794,1172470,4617
76561198079201794,1184160,13
76561198079201794,1211020,4460
76561198079201794,1222140,87
76561198079201794,1222670,173
76561198079201794,1222680,106
76561198079201794,1237950,1242
76561198079201794,1238820,636
76561198079201794,1238860,1374
76561198079201794,1245620,59
76561198079201794,1262240,612
76561198079201794,1272080,674
76561198079201794,1282100,518
76561198079201794,1301720,11
76561198079201794,1304930,2587
76561198079201794,1326470,989
76561198079201794,1329500,348
76561198079201794,1364390,71
76561198079201794,1392860,650
76561198079201794,1408720,18
76561198079201794,1419170,14
76561198079201794,1445790,266
76561198079201794,1485080,72
76561198079201794,1491000,55
76561198079201794,1515950,121
76561198079201794,1517290,391
76561198079201794,1593500,81
76561198079201794,1677740,417
76561198079201794,1712830,40
76561198079201794,1721470,490
76561198079201794,1796470,412
76561198079201794,1817190,544
76561198079201794,1888930,1839
76561198079201794,1902490,121
76561198079201794,1922560,366
76561198079201794,1924430,76
76561198079201794,1928870,793
76561198079201794,1938090,8021
76561198079201794,1942280,782
76561198079201794,1961460,317
76561198079201794,1977530,77
76561198079201794,1987080,278
76561198079201794,2012840,82
76561198079201794,2051620,34
76561198079201794,2073620,53
76561198079201794,2073850,3375
76561198079201794,2250040,293
76561198079201794,2531310,2288
76561198079201794,2551020,120
76561198079201794,2682580,873
76561198079201794,2709570,128
76561198079201794,2767030,130
76561198079201794,2807960,67
76561198079201794,2835570,100
76561198079201794,2881650,1088
76561198079201794,2918300,146
76561198079201794,3240220,8507
76561198079201794,3314790,181
76561198079201794,3354750,31
76561198079201794,3478870,154
76561198079201794,3527290,1428
76561198079201794,4465480,183
76561198079201794,4704690,120
76561199864592327,400,438
76561199864592327,620,589
76561199864592327,730,850
76561199864592327,6860,27
76561199864592327,203140,1126
76561199864592327,205930,12
76561199864592327,220240,136
76561199864592327,239140,234
76561199864592327,292030,158
76561199864592327,391220,122
76561199864592327,420740,129
76561199864592327,424840,2
76561199864592327,518790,3795
76561199864592327,559650,316
76561199864592327,578080,6293
76561199864592327,704850,241
76561199864592327,714210,36
76561199864592327,862740,6
76561199864592327,1030840,1688
