final_player_id,total_library_games,total_played_games,total_playtime_minutes,categorized_games,categorized_played_games,category_game_coverage,category_playtime_coverage,avg_playtime_per_played_game_minutes,games_combat,played_games_combat,games_exploration,played_games_exploration,games_strategic_reasoning,played_games_strategic_reasoning,games_shooter,played_games_shooter,games_melee,played_games_melee,games_action_other,played_games_action_other,games_open_world,played_games_open_world,games_narrative_exploration,played_games_narrative_exploration,games_investigation,played_games_investigation,games_logic_puzzle,played_games_logic_puzzle,games_planning_management,played_games_planning_management,games_strategy_decision,played_games_strategy_decision,games_observation_deduction,played_games_observation_deduction,game_share_combat,game_share_exploration,game_share_strategic_reasoning,played_game_share_combat,played_game_share_exploration,played_game_share_strategic_reasoning,has_recent_activity,recent_total_playtime_minutes,recent_active_games,recent_categorized_playtime_minutes,recent_categorized_active_games,recent_category_playtime_coverage,recent_active_games_combat,recent_active_games_exploration,recent_active_games_strategic_reasoning,recent_active_game_share_combat,recent_active_game_share_exploration,recent_active_game_share_strategic_reasoning,macro_target
general_final_0221,51,41,200757,44,36,0.862745,0.94706,4896.512195,21,14,22,21,1,1,18,13,0,0,2,0,9,8,9,9,3,3,0,0,0,0,0,0,0,0,0.4772727272727273,0.5,0.0227272727272727,0.3888888888888889,0.5833333333333334,0.0277777777777777,1,4102.0,5,4102.0,5,1.0,4,1,0,0.8,0.2,0.0,combat
general_final_0222,27,21,32169,19,15,0.703704,0.907147,1531.857143,11,7,7,7,1,1,8,5,2,2,1,0,6,6,1,1,0,0,0,0,0,0,0,0,0,0,0.5789473684210527,0.3684210526315789,0.0526315789473684,0.4666666666666667,0.4666666666666667,0.0666666666666666,1,97.0,1,97.0,1,1.0,1,0,0,1.0,0.0,0.0,exploration
general_final_0224,89,75,195222,63,50,0.707865,0.8738,2602.96,20,16,30,24,13,10,14,11,1,1,1,0,4,3,17,14,7,6,8,6,1,1,3,2,0,0,0.3174603174603174,0.4761904761904761,0.2063492063492063,0.32,0.48,0.2,1,1913.0,3,1908.0,2,0.9973863042341872,0,1,1,0.0,0.5,0.5,strategic_reasoning
general_final_0226,49,34,34088,37,25,0.755102,0.98366,1002.588235,13,8,19,13,5,4,10,7,1,0,1,0,3,2,8,5,7,6,1,1,0,0,3,2,0,0,0.3513513513513513,0.5135135135135135,0.1351351351351351,0.32,0.52,0.16,1,1268.0,2,1268.0,2,1.0,0,2,0,0.0,1.0,0.0,exploration
general_final_0229,268,205,1552932,210,154,0.783582,0.719408,7575.278049,63,53,91,58,56,43,29,25,12,10,17,13,27,21,45,27,17,9,28,20,4,3,17,13,1,1,0.3,0.4333333333333333,0.2666666666666666,0.3441558441558441,0.3766233766233766,0.2792207792207792,1,54515.0,19,34291.0,14,0.6290195359075483,10,3,1,0.7142857142857143,0.2142857142857142,0.0714285714285714,combat
general_final_0231,179,81,173966,145,63,0.810056,0.847988,2147.728395,43,22,79,31,23,10,25,14,6,2,10,5,15,6,44,14,15,7,11,5,5,2,6,2,0,0,0.296551724137931,0.5448275862068965,0.1586206896551724,0.3492063492063492,0.492063492063492,0.1587301587301587,1,4202.0,14,2732.0,10,0.6501665873393622,2,4,4,0.2,0.4,0.4,combat
general_final_0232,327,262,381164,241,193,0.737003,0.943229,1454.824427,128,108,79,58,34,27,89,78,12,10,16,12,25,17,25,19,28,22,11,8,4,3,17,15,0,0,0.5311203319502075,0.3278008298755187,0.1410788381742738,0.5595854922279793,0.3005181347150259,0.1398963730569948,1,572.0,20,438.0,15,0.7657342657342657,7,7,1,0.4666666666666667,0.4666666666666667,0.0666666666666666,combat
general_final_0233,454,113,206068,377,96,0.830396,0.874556,1823.610619,135,41,162,33,80,22,58,20,33,13,41,7,63,17,55,6,41,9,15,1,36,10,28,11,0,0,0.3580901856763925,0.4297082228116711,0.2122015915119363,0.4270833333333333,0.34375,0.2291666666666666,1,3785.0,5,764.0,4,0.2018494055482166,0,2,2,0.0,0.5,0.5,exploration
general_final_0234,110,97,158336,89,77,0.809091,0.881474,1632.329897,27,26,32,31,30,20,17,16,1,1,6,6,9,9,7,7,16,15,7,6,5,4,14,10,4,0,0.3033707865168539,0.3595505617977528,0.3370786516853932,0.3376623376623376,0.4025974025974026,0.2597402597402597,1,4.0,1,4.0,1,1.0,0,0,1,0.0,0.0,1.0,exploration
general_final_0235,156,110,228587,116,79,0.74359,0.773106,2078.063636,27,16,58,34,31,29,15,9,5,4,3,1,28,14,14,9,15,10,8,7,15,15,5,5,0,0,0.2327586206896551,0.5,0.2672413793103448,0.2025316455696202,0.430379746835443,0.3670886075949367,1,2115.0,16,1936.0,12,0.9153664302600472,2,4,6,0.1666666666666666,0.3333333333333333,0.5,exploration
general_final_0237,316,111,80716,241,77,0.762658,0.721443,727.171171,68,16,86,12,87,49,39,7,10,2,16,5,32,7,38,1,14,3,50,34,11,4,22,8,0,0,0.2821576763485477,0.3568464730290456,0.3609958506224066,0.2077922077922078,0.1558441558441558,0.6363636363636364,1,12897.0,2,434.0,1,0.0336512367217182,1,0,0,1.0,0.0,0.0,combat
general_final_0240,56,54,54503,41,39,0.732143,0.707154,1009.314815,13,12,20,19,8,8,7,7,0,0,5,4,9,8,4,4,7,7,3,3,2,2,2,2,0,0,0.3170731707317073,0.4878048780487805,0.1951219512195122,0.3076923076923077,0.4871794871794871,0.2051282051282051,1,329.0,9,326.0,8,0.9908814589665652,1,5,2,0.125,0.625,0.25,exploration
general_final_0241,150,135,120350,123,112,0.82,0.920258,891.481481,60,55,54,48,9,9,34,32,7,7,10,8,24,22,14,11,11,10,2,2,3,3,3,3,0,0,0.4878048780487805,0.4390243902439024,0.073170731707317,0.4910714285714285,0.4285714285714285,0.0803571428571428,1,1418.0,7,1232.0,6,0.8688293370944993,5,1,0,0.8333333333333334,0.1666666666666666,0.0,combat
general_final_0242,59,42,42741,40,26,0.677966,0.778269,1017.642857,7,5,15,10,18,11,4,3,1,0,2,2,6,5,5,2,4,3,8,5,4,3,6,3,0,0,0.175,0.375,0.45,0.1923076923076923,0.3846153846153846,0.4230769230769231,1,366.0,4,343.0,3,0.9371584699453552,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,strategic_reasoning
general_final_0243,101,71,83305,79,53,0.782178,0.908217,1173.309859,36,24,40,28,3,1,15,8,7,7,10,5,6,3,29,23,5,2,1,1,0,0,2,0,0,0,0.4556962025316455,0.5063291139240507,0.0379746835443038,0.4528301886792453,0.5283018867924528,0.0188679245283018,1,1078.0,3,901.0,1,0.8358070500927643,1,0,0,1.0,0.0,0.0,combat
general_final_0246,31,25,21565,20,15,0.645161,0.968375,862.6,9,8,8,6,3,1,7,7,0,0,1,0,0,0,4,3,1,0,3,1,0,0,0,0,0,0,0.45,0.4,0.15,0.5333333333333333,0.4,0.0666666666666666,1,2305.0,3,2305.0,3,1.0,2,1,0,0.6666666666666666,0.3333333333333333,0.0,combat
general_final_0250,380,293,265924,283,226,0.744737,0.858636,907.590444,142,119,107,85,34,22,97,81,12,10,21,20,56,47,22,14,28,23,5,4,5,5,19,8,0,0,0.5017667844522968,0.3780918727915194,0.1201413427561837,0.5265486725663717,0.3761061946902654,0.0973451327433628,1,191.0,5,71.0,2,0.3717277486910995,1,1,0,0.5,0.5,0.0,combat
general_final_0251,200,163,662735,165,132,0.825,0.962851,4065.858896,109,89,42,29,14,14,63,45,18,18,18,17,18,14,14,9,9,5,4,4,4,4,5,5,0,0,0.6606060606060606,0.2545454545454545,0.0848484848484848,0.6742424242424242,0.2196969696969697,0.106060606060606,1,1206.0,4,1148.0,3,0.9519071310116086,2,1,0,0.6666666666666666,0.3333333333333333,0.0,combat
general_final_0255,156,58,40758,119,44,0.762821,0.883925,702.724138,48,19,52,18,19,7,32,13,9,3,5,1,12,4,26,6,14,8,5,2,4,0,8,3,0,0,0.4033613445378151,0.4369747899159664,0.1596638655462184,0.4318181818181818,0.4090909090909091,0.1590909090909091,1,132.0,2,20.0,1,0.1515151515151515,0,1,0,0.0,1.0,0.0,combat
general_final_0258,8,8,2884,7,7,0.875,0.900832,360.5,4,4,2,2,1,1,1,1,1,1,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.5714285714285714,0.2857142857142857,0.1428571428571428,0.5714285714285714,0.2857142857142857,0.1428571428571428,1,1.0,1,0.0,0,0.0,0,0,0,0.0,0.0,0.0,combat
general_final_0259,140,132,43912,96,89,0.685714,0.797595,332.666667,26,22,34,34,36,33,18,16,3,2,4,3,15,15,4,4,13,13,9,7,12,12,9,8,1,1,0.2708333333333333,0.3541666666666667,0.375,0.247191011235955,0.3820224719101123,0.3707865168539326,1,916.0,15,101.0,9,0.1102620087336244,3,3,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,combat
general_final_0261,111,97,86907,84,74,0.756757,0.889744,895.948454,46,40,25,21,13,13,21,19,16,13,4,3,12,11,6,4,5,5,2,2,5,5,6,6,0,0,0.5476190476190477,0.2976190476190476,0.1547619047619047,0.5405405405405406,0.2837837837837837,0.1756756756756756,1,2070.0,2,1963.0,1,0.9483091787439614,1,0,0,1.0,0.0,0.0,combat
general_final_0262,48,18,12175,38,15,0.791667,0.892238,676.388889,8,5,24,7,6,3,5,2,1,1,1,1,2,1,14,2,6,4,6,3,0,0,0,0,0,0,0.2105263157894736,0.631578947368421,0.1578947368421052,0.3333333333333333,0.4666666666666667,0.2,1,737.0,4,579.0,2,0.7856173677069199,1,1,0,0.5,0.5,0.0,combat
general_final_0263,43,32,8342,33,25,0.767442,0.947495,260.6875,20,15,9,8,4,2,18,14,0,0,1,0,5,5,2,1,2,2,1,0,1,0,2,2,0,0,0.6060606060606061,0.2727272727272727,0.1212121212121212,0.6,0.32,0.08,1,103.0,4,99.0,3,0.9611650485436892,3,0,0,1.0,0.0,0.0,exploration
general_final_0265,65,42,75222,59,36,0.907692,0.882893,1791.0,37,17,21,18,1,1,31,13,1,1,5,3,4,3,8,7,8,7,0,0,1,1,0,0,0,0,0.6271186440677966,0.3559322033898305,0.0169491525423728,0.4722222222222222,0.5,0.0277777777777777,1,1871.0,2,1871.0,2,1.0,0,2,0,0.0,1.0,0.0,exploration
general_final_0271,31,19,21071,28,17,0.903226,0.865692,1109.0,8,4,13,6,7,7,1,0,4,1,3,3,5,3,3,1,4,2,1,1,2,2,3,3,0,0,0.2857142857142857,0.4642857142857143,0.25,0.2352941176470588,0.3529411764705882,0.4117647058823529,1,1404.0,4,1187.0,3,0.8454415954415955,1,2,0,0.3333333333333333,0.6666666666666666,0.0,exploration
general_final_0273,309,260,594020,253,218,0.81877,0.941281,2284.692308,124,104,88,77,41,37,86,70,16,15,15,13,29,27,33,27,24,22,12,11,15,14,13,12,0,0,0.4901185770750988,0.3478260869565217,0.1620553359683794,0.4770642201834862,0.3532110091743119,0.1697247706422018,1,565.0,2,473.0,1,0.8371681415929203,1,0,0,1.0,0.0,0.0,combat
general_final_0274,343,236,500571,261,176,0.760933,0.918979,2121.063559,103,69,83,55,75,52,64,42,14,9,23,16,20,11,47,32,14,11,25,17,16,15,30,17,0,0,0.3946360153256705,0.318007662835249,0.2873563218390804,0.3920454545454545,0.3125,0.2954545454545454,1,839.0,3,364.0,1,0.433849821215733,1,0,0,1.0,0.0,0.0,combat
general_final_0277,89,78,383978,69,60,0.775281,0.97929,4922.794872,35,31,25,20,9,9,21,19,3,2,9,8,13,9,5,5,6,5,5,5,3,3,0,0,0,0,0.5072463768115942,0.3623188405797101,0.1304347826086956,0.5166666666666667,0.3333333333333333,0.15,1,115.0,2,115.0,2,1.0,1,1,0,0.5,0.5,0.0,combat
general_final_0281,329,283,360586,260,222,0.790274,0.879269,1274.155477,127,112,95,81,38,29,87,74,10,10,15,14,41,37,29,23,20,17,11,8,13,12,11,9,0,0,0.4884615384615384,0.3653846153846153,0.1461538461538461,0.5045045045045045,0.3648648648648648,0.1306306306306306,1,1095.0,10,1003.0,9,0.9159817351598174,3,4,2,0.3333333333333333,0.4444444444444444,0.2222222222222222,combat
general_final_0283,2359,319,566798,1924,257,0.8156,0.928362,1776.796238,626,112,753,87,545,58,333,82,121,16,162,11,179,20,366,43,197,23,175,17,101,8,251,32,0,0,0.3253638253638253,0.3913721413721414,0.2832640332640332,0.4357976653696498,0.3385214007782101,0.22568093385214,1,376.0,3,186.0,2,0.4946808510638298,1,1,0,0.5,0.5,0.0,combat
general_final_0284,128,101,108919,103,77,0.804688,0.744131,1078.405941,51,33,35,30,17,14,42,25,1,0,4,4,6,6,16,12,10,9,7,6,3,3,6,4,0,0,0.4951456310679611,0.3398058252427184,0.1650485436893204,0.4285714285714285,0.3896103896103896,0.1818181818181818,1,3250.0,19,2815.0,16,0.8661538461538462,6,8,2,0.375,0.5,0.125,combat
general_final_0288,379,250,772096,297,201,0.783641,0.868654,3088.384,44,23,126,89,127,89,16,5,10,8,17,10,46,36,56,37,23,16,64,51,16,13,41,21,0,0,0.1481481481481481,0.4242424242424242,0.4276094276094276,0.1144278606965174,0.4427860696517413,0.4427860696517413,1,4841.0,7,4760.0,6,0.9832679198512704,0,3,3,0.0,0.5,0.5,exploration
general_final_0289,187,165,284525,139,121,0.743316,0.77409,1724.393939,63,57,47,40,29,24,43,38,4,3,10,10,19,16,17,13,9,9,7,7,10,9,12,8,0,0,0.4532374100719424,0.3381294964028777,0.2086330935251798,0.4710743801652892,0.3305785123966942,0.1983471074380165,1,5006.0,10,4996.0,7,0.9980023971234518,0,5,2,0.0,0.7142857142857143,0.2857142857142857,strategic_reasoning
general_final_0292,119,90,209963,99,71,0.831933,0.917547,2332.922222,44,37,34,23,21,11,30,26,3,2,5,5,16,13,12,5,5,4,2,1,3,0,14,8,0,0,0.4444444444444444,0.3434343434343434,0.2121212121212121,0.5211267605633803,0.323943661971831,0.1549295774647887,1,695.0,6,405.0,5,0.5827338129496403,2,1,2,0.4,0.2,0.4,combat
general_final_0293,125,37,148581,100,27,0.8,0.940484,4015.702703,24,4,52,21,24,2,12,1,4,1,8,2,15,8,27,10,9,2,6,1,3,0,13,0,0,0,0.24,0.52,0.24,0.1481481481481481,0.7777777777777778,0.074074074074074,1,261.0,1,0.0,0,0.0,0,0,0,0.0,0.0,0.0,exploration
general_final_0295,106,31,19978,84,24,0.792453,0.895986,644.451613,25,10,52,12,7,2,16,6,5,2,2,0,10,2,34,7,5,2,6,1,1,1,0,0,0,0,0.2976190476190476,0.6190476190476191,0.0833333333333333,0.4166666666666667,0.5,0.0833333333333333,1,1323.0,3,1323.0,3,1.0,0,3,0,0.0,1.0,0.0,combat
general_final_0296,40,27,29815,33,23,0.825,0.920778,1104.259259,21,14,9,7,3,2,13,7,2,2,3,2,5,3,3,3,1,1,1,1,0,0,2,1,0,0,0.6363636363636364,0.2727272727272727,0.0909090909090909,0.6086956521739131,0.3043478260869565,0.0869565217391304,1,239.0,2,43.0,1,0.1799163179916318,1,0,0,1.0,0.0,0.0,combat
general_final_0300,39,31,229451,31,24,0.794872,0.870434,7401.645161,15,12,15,12,1,0,4,3,7,7,2,1,4,4,5,3,3,3,1,0,0,0,0,0,0,0,0.4838709677419355,0.4838709677419355,0.032258064516129,0.5,0.5,0.0,1,1277.0,1,1277.0,1,1.0,0,1,0,0.0,1.0,0.0,combat
general_final_0301,98,67,225339,84,57,0.857143,0.953142,3363.268657,22,17,31,22,31,18,12,9,6,5,4,3,15,11,14,10,2,1,4,3,1,1,25,14,0,0,0.2619047619047619,0.369047619047619,0.369047619047619,0.2982456140350877,0.3859649122807017,0.3157894736842105,1,15.0,1,15.0,1,1.0,1,0,0,1.0,0.0,0.0,combat
general_final_0302,246,164,337795,175,108,0.711382,0.937326,2059.72561,77,54,60,33,38,21,43,37,4,2,21,7,9,6,33,19,16,7,16,9,4,1,14,7,1,1,0.44,0.3428571428571428,0.2171428571428571,0.5,0.3055555555555556,0.1944444444444444,1,5305.0,15,5200.0,11,0.9802073515551368,9,2,0,0.8181818181818182,0.1818181818181818,0.0,combat
general_final_0306,24,16,161615,21,13,0.875,0.998633,10100.9375,16,10,3,2,2,1,15,10,0,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0.7619047619047619,0.1428571428571428,0.0952380952380952,0.7692307692307693,0.1538461538461538,0.0769230769230769,1,2009.0,1,2009.0,1,1.0,1,0,0,1.0,0.0,0.0,combat
general_final_0307,25,15,46155,23,14,0.92,0.999827,3077.0,12,11,5,1,6,2,7,6,0,0,0,0,2,1,2,0,1,0,2,0,1,0,2,1,0,0,0.5217391304347826,0.217391304347826,0.2608695652173913,0.7857142857142857,0.0714285714285714,0.1428571428571428,1,1444.0,2,1444.0,2,1.0,2,0,0,1.0,0.0,0.0,combat
general_final_0308,350,216,184719,271,174,0.774286,0.921383,855.180556,108,66,91,64,72,44,72,45,15,9,18,10,39,32,27,15,23,16,20,17,17,11,31,15,0,0,0.3985239852398524,0.3357933579335793,0.2656826568265683,0.3793103448275862,0.367816091954023,0.2528735632183908,1,2018.0,5,847.0,4,0.4197224975222993,1,0,3,0.25,0.0,0.75,combat
general_final_0309,270,139,112556,220,104,0.814815,0.843696,809.755396,97,49,94,41,29,14,61,29,12,9,17,7,26,15,49,19,17,6,13,8,5,2,9,3,0,0,0.4409090909090909,0.4272727272727272,0.1318181818181818,0.4711538461538461,0.3942307692307692,0.1346153846153846,1,4091.0,3,1420.0,2,0.3471033977022733,1,1,0,0.5,0.5,0.0,combat
general_final_0311,45,27,49886,34,21,0.755556,0.78954,1847.62963,7,3,15,8,12,10,5,1,0,0,2,2,4,1,4,2,6,4,5,3,2,2,4,4,0,0,0.2058823529411764,0.4411764705882353,0.3529411764705882,0.1428571428571428,0.3809523809523809,0.4761904761904761,1,12440.0,11,12011.0,10,0.9655144694533762,2,6,2,0.2,0.6,0.2,strategic_reasoning
general_final_0312,30,25,131305,23,18,0.766667,0.90931,5252.2,12,10,10,8,1,0,12,10,0,0,0,0,4,3,3,2,2,2,0,0,0,0,1,0,0,0,0.5217391304347826,0.4347826086956521,0.0434782608695652,0.5555555555555556,0.4444444444444444,0.0,1,457.0,3,420.0,2,0.9190371991247264,1,1,0,0.5,0.5,0.0,combat
general_final_0314,64,52,13449,42,31,0.65625,0.904008,258.634615,18,17,15,7,9,7,12,12,1,1,4,3,5,4,6,0,1,1,1,0,4,4,2,1,0,0,0.4285714285714285,0.3571428571428571,0.2142857142857142,0.5483870967741935,0.2258064516129032,0.2258064516129032,1,529.0,12,492.0,9,0.9300567107750471,6,0,3,0.6666666666666666,0.0,0.3333333333333333,combat
general_final_0315,175,162,232221,131,123,0.748571,0.895384,1433.462963,65,59,60,59,6,5,45,40,8,8,7,7,18,18,25,24,13,13,0,0,2,2,3,2,0,0,0.4961832061068702,0.4580152671755725,0.0458015267175572,0.4796747967479675,0.4796747967479675,0.040650406504065,1,1780.0,8,1773.0,7,0.9960674157303372,4,3,0,0.5714285714285714,0.4285714285714285,0.0,combat
general_final_0316,35,31,9916,30,26,0.857143,0.858108,319.870968,3,3,21,18,6,5,1,1,0,0,2,2,3,3,14,12,4,3,3,2,0,0,2,2,0,0,0.1,0.7,0.2,0.1153846153846153,0.6923076923076923,0.1923076923076923,1,1370.0,4,984.0,3,0.7182481751824817,0,2,1,0.0,0.6666666666666666,0.3333333333333333,exploration
general_final_0317,116,101,300028,95,83,0.818966,0.848624,2970.574257,39,30,48,46,8,7,25,18,4,4,8,7,12,12,19,18,16,15,2,1,1,1,4,4,0,0,0.4105263157894737,0.5052631578947369,0.0842105263157894,0.3614457831325301,0.5542168674698795,0.0843373493975903,1,1462.0,7,501.0,5,0.3426812585499316,3,1,1,0.6,0.2,0.2,exploration
general_final_0318,222,210,244625,182,172,0.81982,0.904008,1164.880952,54,51,98,91,30,30,26,23,13,13,12,12,20,19,51,48,27,24,8,8,6,6,13,13,0,0,0.2967032967032967,0.5384615384615384,0.1648351648351648,0.2965116279069767,0.5290697674418605,0.1744186046511628,1,3483.0,11,3370.0,10,0.9675567039908124,1,7,2,0.1,0.7,0.2,exploration
general_final_0319,54,34,39813,45,30,0.833333,0.977294,1170.970588,20,15,15,7,10,8,15,12,1,1,2,0,4,1,7,4,3,2,6,4,1,1,3,3,0,0,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.5,0.2333333333333333,0.2666666666666666,1,420.0,5,354.0,4,0.8428571428571429,0,0,4,0.0,0.0,1.0,combat
general_final_0321,33,25,44342,31,23,0.939394,0.97932,1773.68,19,14,10,8,2,1,12,9,2,2,3,1,5,4,3,2,0,0,1,1,0,0,1,0,0,0,0.6129032258064516,0.3225806451612903,0.064516129032258,0.6086956521739131,0.3478260869565217,0.0434782608695652,1,522.0,3,521.0,2,0.9980842911877394,1,1,0,0.5,0.5,0.0,combat
general_final_0325,54,35,22982,45,29,0.833333,0.936298,656.628571,10,9,22,11,13,9,6,6,0,0,2,2,4,3,6,1,12,7,1,0,6,5,6,4,0,0,0.2222222222222222,0.4888888888888889,0.2888888888888888,0.3103448275862069,0.3793103448275862,0.3103448275862069,1,1747.0,8,1729.0,7,0.9896966227819118,1,4,2,0.1428571428571428,0.5714285714285714,0.2857142857142857,strategic_reasoning
general_final_0328,576,243,181101,455,195,0.789931,0.892888,745.271605,170,81,237,101,48,13,98,47,42,23,23,8,61,24,123,59,49,17,12,1,9,2,26,10,0,0,0.3736263736263736,0.5208791208791209,0.1054945054945055,0.4153846153846154,0.517948717948718,0.0666666666666666,1,1595.0,6,1528.0,5,0.9579937304075236,1,4,0,0.2,0.8,0.0,exploration
general_final_0329,75,62,90634,64,51,0.853333,0.921475,1461.83871,17,15,33,25,14,11,9,8,3,3,5,4,10,7,8,7,12,9,5,4,3,2,5,4,0,0,0.265625,0.515625,0.21875,0.2941176470588235,0.4901960784313725,0.2156862745098039,1,1370.0,4,206.0,1,0.1503649635036496,0,1,0,0.0,1.0,0.0,exploration
general_final_0330,54,52,143221,37,35,0.685185,0.929766,2754.25,16,14,10,10,11,11,14,12,0,0,1,1,3,3,2,2,5,5,7,7,4,4,0,0,0,0,0.4324324324324324,0.2702702702702703,0.2972972972972973,0.4,0.2857142857142857,0.3142857142857143,1,302.0,3,249.0,2,0.8245033112582781,0,1,1,0.0,0.5,0.5,exploration
general_final_0331,39,26,12867,26,19,0.666667,0.799798,494.884615,9,7,12,8,5,4,3,3,3,2,3,2,5,4,4,3,2,1,2,1,1,1,2,2,0,0,0.3461538461538461,0.4615384615384615,0.1923076923076923,0.3684210526315789,0.4210526315789473,0.2105263157894736,1,915.0,9,691.0,7,0.7551912568306011,1,5,1,0.1428571428571428,0.7142857142857143,0.1428571428571428,exploration
general_final_0332,8,8,32503,4,4,0.5,0.934345,4062.875,0,0,3,3,1,1,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.75,0.25,0.0,0.75,0.25,1,1007.0,2,1.0,1,0.0009930486593843,0,0,1,0.0,0.0,1.0,exploration
general_final_0335,8,8,8416,7,7,0.875,0.982652,1052.0,3,3,4,4,0,0,3,3,0,0,0,0,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0.4285714285714285,0.5714285714285714,0.0,0.4285714285714285,0.5714285714285714,0.0,1,3205.0,5,3192.0,4,0.99594383775351,1,3,0,0.25,0.75,0.0,exploration
general_final_0336,8,8,37277,6,6,0.75,0.92604,4659.625,0,0,5,5,1,1,0,0,0,0,0,0,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0.0,0.8333333333333334,0.1666666666666666,0.0,0.8333333333333334,0.1666666666666666,1,43.0,2,43.0,2,1.0,0,2,0,0.0,1.0,0.0,exploration
general_final_0338,46,14,5288,29,6,0.630435,0.729766,377.714286,9,3,11,1,9,2,6,3,2,0,1,0,2,0,6,0,3,1,1,1,1,0,7,1,0,0,0.3103448275862069,0.3793103448275862,0.3103448275862069,0.5,0.1666666666666666,0.3333333333333333,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,combat
general_final_0339,424,152,194862,294,106,0.693396,0.9056,1281.986842,96,41,137,52,61,13,58,24,8,4,21,8,27,14,72,21,30,14,35,6,8,2,17,4,0,0,0.3265306122448979,0.4659863945578231,0.2074829931972789,0.3867924528301887,0.490566037735849,0.1226415094339622,1,1851.0,21,1819.0,17,0.9827120475418692,9,5,3,0.5294117647058824,0.2941176470588235,0.1764705882352941,combat
general_final_0340,50,32,36813,40,27,0.8,0.990927,1150.40625,18,9,18,15,4,3,16,8,0,0,0,0,7,5,6,5,5,5,0,0,1,1,3,2,0,0,0.45,0.45,0.1,0.3333333333333333,0.5555555555555556,0.1111111111111111,1,180.0,4,180.0,4,1.0,2,2,0,0.5,0.5,0.0,exploration
general_final_0341,60,44,63963,44,30,0.733333,0.924409,1453.704545,18,10,11,9,15,11,10,5,0,0,6,4,4,3,3,2,4,4,3,2,4,3,7,5,0,0,0.4090909090909091,0.25,0.3409090909090909,0.3333333333333333,0.3,0.3666666666666666,1,1854.0,9,544.0,4,0.2934196332254584,3,1,0,0.75,0.25,0.0,combat
general_final_0342,115,93,365997,88,73,0.765217,0.94327,3935.451613,30,25,40,34,18,14,17,16,6,5,6,4,13,10,16,14,8,8,3,2,0,0,15,12,0,0,0.3409090909090909,0.4545454545454545,0.2045454545454545,0.3424657534246575,0.4657534246575342,0.1917808219178082,1,1342.0,2,1342.0,2,1.0,0,2,0,0.0,1.0,0.0,exploration
general_final_0343,43,34,156080,31,23,0.72093,0.832663,4590.588235,15,12,8,6,8,5,7,7,2,2,3,1,3,2,3,2,2,2,4,3,1,1,2,0,0,0,0.4838709677419355,0.2580645161290322,0.2580645161290322,0.5217391304347826,0.2608695652173913,0.217391304347826,1,629.0,3,629.0,3,1.0,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,combat
general_final_0344,46,26,23102,38,21,0.826087,0.946628,888.538462,12,5,24,16,2,0,5,4,1,0,4,0,8,3,10,7,2,2,0,0,0,0,2,0,0,0,0.3157894736842105,0.631578947368421,0.0526315789473684,0.238095238095238,0.7619047619047619,0.0,1,557.0,5,554.0,4,0.9946140035906644,1,3,0,0.25,0.75,0.0,exploration
general_final_0345,146,99,90075,120,81,0.821918,0.941005,909.848485,60,45,56,32,4,4,43,31,2,2,3,1,19,9,20,12,17,11,1,1,1,1,2,2,0,0,0.5,0.4666666666666667,0.0333333333333333,0.5555555555555556,0.3950617283950617,0.0493827160493827,1,697.0,2,697.0,2,1.0,1,1,0,0.5,0.5,0.0,combat
general_final_0346,138,128,52443,95,88,0.688406,0.833934,409.710938,49,46,30,27,16,15,18,17,12,10,9,9,6,5,8,7,15,14,4,4,7,7,4,3,0,0,0.5157894736842106,0.3157894736842105,0.1684210526315789,0.5227272727272727,0.3068181818181818,0.1704545454545454,1,1685.0,14,567.0,10,0.3364985163204748,6,4,0,0.6,0.4,0.0,combat
general_final_0348,210,133,265705,155,92,0.738095,0.935225,1997.781955,47,27,57,33,51,32,15,11,4,1,24,14,17,14,17,7,18,8,23,15,12,9,13,5,0,0,0.3032258064516129,0.3677419354838709,0.3290322580645161,0.2934782608695652,0.358695652173913,0.3478260869565217,1,7529.0,5,7379.0,3,0.9800770354628768,2,1,0,0.6666666666666666,0.3333333333333333,0.0,combat
general_final_0352,648,435,279580,526,363,0.811728,0.8616,642.712644,242,180,191,135,93,48,137,99,55,48,47,32,37,20,88,63,65,52,43,31,5,1,45,16,0,0,0.4600760456273764,0.3631178707224334,0.1768060836501901,0.4958677685950413,0.371900826446281,0.1322314049586777,1,1040.0,3,892.0,1,0.8576923076923076,0,1,0,0.0,1.0,0.0,combat
