steamid,combat,exploration,puzzle,hours_combat,hours_exploration,hours_puzzle,games_combat,games_exploration,games_puzzle,total_playtime,num_games,avg_playtime_per_game,diversity,entropy,dominance,second_max,gap,target
76561199149228225,0.6646125641705066,0.3103299705079568,0.02505746532153651,1713.9361111111111,800.2944444444445,64.61944444444444,33.333333333333336,22.333333333333332,7.333333333333333,2578.8500000000004,63.00000000000001,40.93412698412698,3,1.0488791299167919,0.6646125641705066,0.3103299705079568,0.3542825936625498,combat
76561199183820667,0.2976070640176601,0.5996865342163356,0.10270640176600442,187.24444444444444,377.30277777777775,64.61944444444444,17.333333333333332,32.333333333333336,16.333333333333332,629.1666666666666,66.0,9.532828282828282,3,1.2999985663686737,0.5996865342163356,0.2976070640176601,0.3020794701986755,exploration
76561199185990766,0.7709014732491966,0.22216323897917134,0.006935287771632105,2250.9166666666665,648.6833333333334,20.25,46.5,18.0,8.5,2919.85,73.0,39.99794520547945,3,0.8212835809573524,0.7709014732491966,0.22216323897917134,0.5487382342700252,combat
76561199186263893,0.6274235845406475,0.3312268030895777,0.04134961236977488,729.725,385.2333333333333,48.09166666666667,19.5,13.0,4.5,1163.05,37.0,31.43378378378378,3,1.1399886511625041,0.6274235845406475,0.3312268030895777,0.2961967814510698,combat
76561199189774256,0.7401535246362833,0.18541515955309057,0.07443131581062615,204.6277777777778,51.26111111111111,20.57777777777778,11.333333333333334,6.833333333333333,4.833333333333333,276.4666666666667,23.0,12.020289855072464,3,1.0510434228892525,0.7401535246362833,0.18541515955309057,0.5547383650831927,combat
76561199190946882,0.6514589182467341,0.34345153391536226,0.00508954783790367,1693.8583333333333,893.0083333333333,13.233333333333333,19.0,10.0,4.0,2600.1,33.0,78.79090909090908,3,0.9710814249198068,0.6514589182467341,0.34345153391536226,0.3080073843313718,combat
76561199200882691,0.47661919703918254,0.3478960495615094,0.17548475339930808,164.55277777777778,120.11111111111111,60.586111111111116,30.666666666666668,19.666666666666668,6.666666666666666,345.25,57.0,6.057017543859649,3,1.480058485210765,0.47661919703918254,0.3478960495615094,0.12872314747767316,combat
76561199202516265,0.7795782589084348,0.19405728461885433,0.026364456472710872,384.0722222222222,95.60555555555555,12.988888888888889,18.833333333333332,12.833333333333334,4.333333333333333,492.66666666666663,36.0,13.685185185185183,3,0.8773716132307258,0.7795782589084348,0.19405728461885433,0.5855209742895805,combat
76561199208519382,0.7264939215396421,0.26328497314496097,0.010221105315397125,1720.0833333333333,623.3666666666667,24.2,61.5,36.0,7.5,2367.6499999999996,105.0,22.549047619047617,3,0.9093856466932022,0.7264939215396421,0.26328497314496097,0.46320894839468113,combat
76561199218099483,0.1322590154269431,0.0064852117519897815,0.8612557728210671,22.433333333333334,1.1,146.08333333333334,2.0,1.0,4.0,169.61666666666667,7.0,24.23095238095238,3,0.6187336091663912,0.8612557728210671,0.1322590154269431,0.7289967573941241,puzzle
76561199229443002,0.6758183638389905,0.31365340662246655,0.010528229538542907,795.0777777777778,369.0027777777778,12.386111111111111,17.833333333333332,14.833333333333334,3.3333333333333335,1176.4666666666667,36.0,32.67962962962963,3,0.9758671559070213,0.6758183638389905,0.31365340662246655,0.362164957216524,combat
76561199241211928,0.767722264815288,0.2031724735213107,0.0291052616634012,600.8194444444445,159.00277777777777,22.77777777777778,17.333333333333332,5.333333333333333,1.3333333333333333,782.6,23.999999999999996,32.60833333333334,3,0.9084166453470583,0.767722264815288,0.2031724735213107,0.5645497912939773,combat
76561199241372813,0.5614593204277786,0.3190740490050088,0.11946663056721268,138.25,78.56666666666666,29.416666666666668,4.0,5.5,3.5,246.23333333333332,13.0,18.94102564102564,3,1.3596026180090939,0.5614593204277786,0.3190740490050088,0.24238527142276978,combat
76561199243141822,0.40019212838696916,0.3910519029186562,0.2087559686943746,236.06666666666666,230.67499999999998,123.14166666666667,3.5,5.0,2.5,589.8833333333333,11.0,53.625757575757575,3,1.53026594670139,0.40019212838696916,0.3910519029186562,0.009140225468312946,combat
76561199247350187,0.7934125755381312,0.1636867602257404,0.042900664236128455,264.775,54.625,14.316666666666666,10.0,8.0,1.0,333.71666666666664,19.0,17.564035087719297,3,0.8871623259847317,0.7934125755381312,0.1636867602257404,0.6297258153123908,combat
