steamid,hours_puzzle_narrative,games_puzzle_narrative,hours_puzzle_spatial,games_puzzle_spatial,hours_puzzle_logic,games_puzzle_logic,total_playtime,num_games,avg_playtime_per_game,puzzle_narrative,puzzle_spatial,puzzle_logic,diversity,entropy,dominance,second_max,gap,target
76561199127966687,0.0,0,68.41666666666667,3,0.35,1,68.76666666666667,4,17.191666666666666,0.0,0.9949103247697528,0.005089675230247213,2,0.046098349284723804,0.9949103247697528,0.005089675230247213,0.9898206495395057,puzzle_spatial
76561199129589291,0.0,0,16.55,2,5.6,3,22.15,5,4.43,0.0,0.7471783295711062,0.2528216704288939,2,0.8157198119779512,0.7471783295711062,0.2528216704288939,0.4943566591422123,puzzle_spatial
76561199130234193,14.0,5,30.616666666666667,7,63.36666666666667,17,107.98333333333333,29,3.7235632183908045,0.1296496372897052,0.2835314091680815,0.5868189535422133,3,1.3489678992591012,0.5868189535422133,0.2835314091680815,0.30328754437413175,puzzle_logic
76561199132079866,1.7,1,12.066666666666666,2,0.0,0,13.766666666666666,3,4.588888888888889,0.12348668280871672,0.8765133171912833,0.0,2,0.5393008683572986,0.8765133171912833,0.12348668280871672,0.7530266343825667,puzzle_spatial
76561199137606321,4.233333333333333,2,1.0,1,0.0,0,5.233333333333333,3,1.7444444444444445,0.8089171974522293,0.19108280254777069,0.0,2,0.7037311113864001,0.8089171974522293,0.19108280254777069,0.6178343949044587,puzzle_narrative
76561199149228225,13.2,3,35.31666666666666,4,7.316666666666666,2,55.83333333333333,9,6.203703703703703,0.2364179104477612,0.6325373134328358,0.131044776119403,3,1.2940608952994521,0.6325373134328358,0.2364179104477612,0.39611940298507464,puzzle_spatial
76561199183820667,7.083333333333333,3,22.2,3,60.6,15,89.88333333333333,21,4.28015873015873,0.07880585944743186,0.2469868347858335,0.6742073057667347,3,1.1706073769837018,0.6742073057667347,0.2469868347858335,0.4272204709809012,puzzle_logic
76561199185990766,10.216666666666667,2,4.5,2,0.3333333333333333,1,15.05,5,3.0100000000000002,0.6788482834994463,0.2990033222591362,0.022148394241417495,3,1.0219028931575795,0.6788482834994463,0.2990033222591362,0.3798449612403101,puzzle_narrative
76561199186263893,0.0,0,41.016666666666666,2,8.916666666666668,2,49.93333333333334,4,12.483333333333334,0.0,0.8214285714285714,0.17857142857142858,2,0.676941869780886,0.8214285714285714,0.17857142857142858,0.6428571428571428,puzzle_spatial
76561199189774256,3.9333333333333336,2,15.383333333333335,3,4.0,1,23.31666666666667,6,3.8861111111111115,0.1686919228020014,0.6597569692637598,0.17155110793423872,3,1.2652767777276634,0.6597569692637598,0.17155110793423872,0.4882058613295211,puzzle_spatial
76561199190946882,1.7666666666666666,1,5.383333333333333,2,6.083333333333333,1,13.233333333333333,4,3.308333333333333,0.13350125944584385,0.40680100755667503,0.4596977329974811,3,1.4311307495674788,0.4596977329974811,0.40680100755667503,0.05289672544080609,puzzle_logic
76561199200882691,6.35,4,50.483333333333334,3,0.5833333333333333,2,57.41666666666667,9,6.37962962962963,0.11059506531204642,0.8792452830188678,0.01015965166908563,3,0.5818307284232321,0.8792452830188678,0.11059506531204642,0.7686502177068214,puzzle_spatial
76561199202516265,0.7833333333333333,1,11.283333333333333,1,1.2333333333333334,3,13.3,5,2.66,0.05889724310776942,0.8483709273182957,0.09273182957393483,3,0.7600389649871779,0.8483709273182957,0.09273182957393483,0.7556390977443608,puzzle_spatial
76561199208519382,0.1,1,10.733333333333334,2,17.6,8,28.433333333333337,11,2.5848484848484854,0.003516998827667057,0.3774912075029308,0.618991793669402,3,0.9875740095406425,0.618991793669402,0.3774912075029308,0.24150058616647124,puzzle_logic
76561199218099483,95.83333333333333,1,43.2,2,7.05,1,146.08333333333334,4,36.520833333333336,0.6560182544209925,0.2957216200798631,0.04826012549914432,3,1.1298143081646972,0.6560182544209925,0.2957216200798631,0.3602966343411294,puzzle_narrative
76561199229443002,2.8833333333333333,1,9.200000000000001,3,3.533333333333333,1,15.616666666666667,5,3.1233333333333335,0.1846318036286019,0.5891141942369265,0.2262540021344717,3,1.384802441618524,0.5891141942369265,0.2262540021344717,0.3628601921024548,puzzle_spatial
76561199241211928,0.0,0,14.583333333333334,1,0.0,0,14.583333333333334,1,14.583333333333334,0.0,1.0,0.0,1,-0.0,1.0,0.0,1.0,puzzle_spatial
76561199241372813,20.583333333333336,2,15.116666666666667,1,6.366666666666667,2,42.06666666666667,5,8.413333333333334,0.4893026941362916,0.3593502377179081,0.15134706814580032,3,1.4474430578343733,0.4893026941362916,0.3593502377179081,0.12995245641838354,puzzle_narrative
76561199243141822,0.0,0,27.450000000000003,2,191.38333333333333,1,218.83333333333331,3,72.94444444444444,0.0,0.12543792840822546,0.8745620715917746,2,0.5447926001041203,0.8745620715917746,0.12543792840822546,0.7491241431835491,puzzle_logic
76561199247350187,0.0,0,14.316666666666666,1,0.0,0,14.316666666666666,1,14.316666666666666,0.0,1.0,0.0,1,-0.0,1.0,0.0,1.0,puzzle_spatial
76561199278279123,0.0,0,13.966666666666667,2,0.0,0,13.966666666666667,2,6.983333333333333,0.0,1.0,0.0,1,-0.0,1.0,0.0,1.0,puzzle_spatial
76561199296804744,0.0,0,5.55,1,0.0,0,5.55,1,5.55,0.0,1.0,0.0,1,-0.0,1.0,0.0,1.0,puzzle_spatial
76561199362913608,4.65,1,88.85,2,4.833333333333334,3,98.33333333333333,6,16.38888888888889,0.04728813559322034,0.9035593220338983,0.049152542372881365,3,0.5540248560267285,0.9035593220338983,0.049152542372881365,0.854406779661017,puzzle_spatial
76561199365885214,0.0,0,11.316666666666666,2,0.0,0,11.316666666666666,2,5.658333333333333,0.0,1.0,0.0,1,-0.0,1.0,0.0,1.0,puzzle_spatial
76561199373012529,0.08333333333333333,1,16.716666666666665,2,7.916666666666667,1,24.716666666666665,4,6.179166666666666,0.0033715441672285905,0.6763317599460553,0.32029669588671617,3,0.935366194803146,0.6763317599460553,0.32029669588671617,0.35603506405933916,puzzle_spatial
76561199375671370,2.783333333333333,2,7.449999999999999,3,2.783333333333333,1,13.016666666666666,6,2.1694444444444443,0.21382842509603073,0.5723431498079385,0.21382842509603073,3,1.41250293768708,0.5723431498079385,0.21382842509603073,0.3585147247119078,puzzle_spatial
76561199377104400,8.283333333333333,1,3.75,2,1.6666666666666667,1,13.7,4,3.425,0.6046228710462287,0.2737226277372263,0.12165450121654503,3,1.320262099913116,0.6046228710462287,0.2737226277372263,0.3309002433090024,puzzle_narrative
76561199378979916,0.0,0,3.35,1,2.85,2,6.2,3,2.066666666666667,0.0,0.5403225806451613,0.4596774193548387,2,0.9953035154831573,0.5403225806451613,0.4596774193548387,0.08064516129032256,puzzle_spatial
76561199379291170,0.0,0,64.13333333333334,2,0.0,0,64.13333333333334,2,32.06666666666667,0.0,1.0,0.0,1,-0.0,1.0,0.0,1.0,puzzle_spatial
76561199386513701,84.66666666666667,39,81.95,12,282.25,20,448.8666666666667,71,6.32206572769953,0.18862319916827566,0.18257091935244318,0.6288058814792812,3,1.3227074894470991,0.6288058814792812,0.18862319916827566,0.44018268231100555,puzzle_logic
76561199387354949,0.0,0,17.866666666666667,2,30.25,2,48.11666666666667,4,12.029166666666667,0.0,0.3713197090405265,0.6286802909594735,2,0.951680013346622,0.6286802909594735,0.3713197090405265,0.257360581918947,puzzle_logic
76561199404118052,0.0,0,7.116666666666666,2,0.0,0,7.116666666666666,2,3.558333333333333,0.0,1.0,0.0,1,-0.0,1.0,0.0,1.0,puzzle_spatial
76561199404580646,8.166666666666666,4,18.55,6,3.3666666666666667,1,30.083333333333336,11,2.734848484848485,0.2714681440443213,0.6166204986149584,0.11191135734072022,3,1.294383638611806,0.6166204986149584,0.2714681440443213,0.3451523545706371,puzzle_spatial
76561199407033309,2.766666666666667,2,26.01666666666667,2,25.8,6,54.583333333333336,10,5.458333333333334,0.050687022900763365,0.47664122137404585,0.4726717557251908,3,1.238609247732739,0.47664122137404585,0.4726717557251908,0.003969465648855031,puzzle_spatial
76561199437584070,0.0,0,9.683333333333334,2,0.0,0,9.683333333333334,2,4.841666666666667,0.0,1.0,0.0,1,-0.0,1.0,0.0,1.0,puzzle_spatial
76561199442723717,0.0,0,10.45,1,1.6333333333333333,2,12.083333333333332,3,4.027777777777778,0.0,0.8648275862068966,0.13517241379310346,2,0.571454800777926,0.8648275862068966,0.13517241379310346,0.7296551724137932,puzzle_spatial
76561199467345363,2.283333333333333,1,48.93333333333334,2,14.183333333333334,6,65.4,9,7.2666666666666675,0.034913353720693166,0.7482161060142711,0.21687054026503566,3,0.9603115503609261,0.7482161060142711,0.21687054026503566,0.5313455657492354,puzzle_spatial
76561199471848888,21.78333333333333,4,7.216666666666667,1,0.0,0,29.0,5,5.8,0.7511494252873563,0.24885057471264369,0.0,2,0.8094512404537326,0.7511494252873563,0.24885057471264369,0.5022988505747126,puzzle_narrative
76561199479872927,0.0,0,11.4,3,0.0,0,11.4,3,3.8000000000000003,0.0,1.0,0.0,1,-0.0,1.0,0.0,1.0,puzzle_spatial
76561199495383172,0.5666666666666667,2,41.016666666666666,3,3.15,1,44.733333333333334,6,7.455555555555556,0.012667660208643815,0.9169150521609538,0.07041728763040238,3,0.4641355053172381,0.9169150521609538,0.07041728763040238,0.8464977645305515,puzzle_spatial
76561199496950080,7.633333333333334,1,11.833333333333332,2,7.616666666666666,1,27.083333333333332,4,6.770833333333333,0.28184615384615386,0.4369230769230769,0.28123076923076923,3,1.551565695462693,0.4369230769230769,0.28184615384615386,0.15507692307692306,puzzle_spatial
76561199500580493,2.6666666666666665,1,242.39999999999998,2,17.7,4,262.76666666666665,7,37.53809523809524,0.010148420652036028,0.9224914372700748,0.06736014207788912,3,0.4367431406870933,0.9224914372700748,0.06736014207788912,0.8551312951921857,puzzle_spatial
76561199508593287,0.0,0,3.0,2,5.016666666666667,1,8.016666666666666,3,2.672222222222222,0.0,0.37422037422037424,0.6257796257796259,2,0.9538575743230319,0.6257796257796259,0.37422037422037424,0.25155925155925163,puzzle_logic
76561199518971381,42.36666666666667,2,4.133333333333334,3,0.3833333333333333,3,46.88333333333333,8,5.860416666666667,0.9036615712762176,0.08816210451475294,0.008176324209029506,3,0.49765678551666853,0.9036615712762176,0.08816210451475294,0.8154994667614647,puzzle_narrative
76561199520350248,46.483333333333334,2,25.21666666666667,3,16.866666666666667,6,88.56666666666666,11,8.05151515151515,0.5248400451637185,0.28471960858110656,0.19044034625517503,3,1.4597950047139676,0.5248400451637185,0.28471960858110656,0.24012043658261195,puzzle_narrative
76561199520717226,9.05,4,29.983333333333334,2,0.3666666666666667,2,39.4,8,4.925,0.22969543147208124,0.7609983079526227,0.00930626057529611,3,0.8501156234900513,0.7609983079526227,0.22969543147208124,0.5313028764805414,puzzle_spatial
76561199528241120,0.43333333333333335,1,58.25,2,0.0,0,58.68333333333333,3,19.56111111111111,0.007384265833570009,0.99261573416643,0.0,2,0.06290423498436092,0.99261573416643,0.007384265833570009,0.98523146833286,puzzle_spatial
76561199529390415,19.783333333333335,3,14.233333333333333,1,0.65,1,34.666666666666664,5,6.933333333333333,0.570673076923077,0.41057692307692306,0.018750000000000003,3,1.096686954871498,0.570673076923077,0.41057692307692306,0.16009615384615394,puzzle_narrative
76561199546708875,0.0,0,9.65,1,0.0,0,9.65,1,9.65,0.0,1.0,0.0,1,-0.0,1.0,0.0,1.0,puzzle_spatial
76561199547030407,14.9,4,13.5,2,15.950000000000001,5,44.35,11,4.031818181818182,0.3359639233370913,0.30439684329199546,0.3596392333709132,3,1.5816211239600921,0.3596392333709132,0.3359639233370913,0.023675310033821895,puzzle_logic
76561199552924653,0.0,0,10.383333333333333,3,0.25,1,10.633333333333333,4,2.658333333333333,0.0,0.9764890282131662,0.023510971786833857,2,0.1607238945359023,0.9764890282131662,0.023510971786833857,0.9529780564263324,puzzle_spatial
76561199554677557,0.0,0,35.266666666666666,2,1.6666666666666665,2,36.93333333333333,4,9.233333333333333,0.0,0.9548736462093863,0.04512635379061372,2,0.2653216710082357,0.9548736462093863,0.04512635379061372,0.9097472924187726,puzzle_spatial
76561199556464953,0.0,0,18.366666666666667,2,12.7,1,31.066666666666666,3,10.355555555555556,0.0,0.5912017167381974,0.40879828326180256,2,0.9758651503864009,0.5912017167381974,0.40879828326180256,0.18240343347639487,puzzle_spatial
76561199576303315,0.0,0,5.833333333333333,1,3.4000000000000004,2,9.233333333333334,3,3.077777777777778,0.0,0.6317689530685919,0.36823104693140796,2,0.9493041535879967,0.6317689530685919,0.36823104693140796,0.263537906137184,puzzle_spatial
76561199582998630,4.05,4,48.71666666666667,6,10.466666666666667,4,63.233333333333334,14,4.516666666666667,0.06404849762783342,0.7704269899841856,0.16552451238798102,3,0.9733377579989193,0.7704269899841856,0.16552451238798102,0.6049024775962045,puzzle_spatial
